match,playerName,teamId,position,player_score
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",George Petrişor Gavrilaş,11943.0,Goalkeeper,0.55
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Andrei Sava,11943.0,Defender,0.78
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Aurelian Chițu,55427.0,Forward,0.76
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Sergiu Florin Buș,55427.0,Forward,0.09
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Cristian Nicolae Nedelcovici,11943.0,Goalkeeper,0.0
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Andreas Karo,55427.0,Defender,1.13
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Desley Ubbink,19.0,Midfielder,0.56
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Ionuț Stoica,55427.0,Defender,0.0
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Ely Ernesto Lopes Fernandes,11943.0,Forward,0.69
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Ciprian Biceanu,78702.0,Midfielder,0.39
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Cătălin Vasile Căbuz,23334.0,Goalkeeper,0.65
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Ionuţ Pop,55427.0,Goalkeeper,0.0
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Vlad Muțiu,55427.0,Goalkeeper,0.0
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Tiberiu Căpușă,55427.0,Defender,0.93
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Damiá Sabater Tous,11943.0,Midfielder,1.26
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Jair Tavares da Silva,55427.0,Midfielder,1.01
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Cristian Daniel Neguţ,55427.0,Forward,1.41
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Omar Pašagić,11943.0,Defender,0.0
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Robert Cornel Neacşu,11943.0,Midfielder,0.07
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Bruno José Moreira Barreto Carvalho,11943.0,Midfielder,0.0
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",George Alexandru Caramalău,11943.0,Defender,1.23
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Stefan Visic,11943.0,Forward,-0.09
"Metaloglobus - Hermannstadt, 1-1_players_stats.json",Dragoș Albu,55427.0,Midfielder,1.33
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Alpár Gergely,71226.0,Forward,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Ioan Bârstan,55427.0,Forward,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Luca Stancu,55427.0,Defender,0.27
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Luca Noveli,64161.0,Forward,-0.01
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Zoltán-Efraim Bödő,22731.0,Midfielder,1.32
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Kevin Ciubotaru,55427.0,Defender,2.18
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Patrick Patrick Vuc,68616.0,Midfielder,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Máté Simon,22731.0,Goalkeeper,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Ianis Mihart,68616.0,Forward,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Ervin-Raul Bakoș,22731.0,Midfielder,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Norbert Gábor Kaján,22731.0,Defender,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Szabolcs Dusinszki,22731.0,Midfielder,0.07
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Szabolcs Szilágyi,10261.0,Midfielder,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Mark Karacsony,71226.0,Goalkeeper,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Kalifa Kujabi,55427.0,Midfielder,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Alexandru Oroian,78702.0,Defender,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Diogo José Branco Batista,55427.0,Midfielder,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Szabolcs Szalay,22731.0,Forward,0.45
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Seydou Saeed Issah,55427.0,Defender,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Nana Kwame Antwi,13276.0,Defender,1.45
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Marko Gjorgjievski,55427.0,Forward,1.16
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Francisco Anderson de Jesus dos Santos,22731.0,Midfielder,0.61
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Florin Bejan,78702.0,Defender,1.93
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Peter Gál-Andrezly,11579.0,Midfielder,0.39
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Jozef Dolný,22731.0,Forward,0.03
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Aurelian Chițu,55427.0,Forward,0.11
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Márton Eppel,22731.0,Forward,0.89
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",János Ferenczi,10234.0,Defender,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Sergiu Florin Buș,55427.0,Forward,0.1
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Ciprian Biceanu,78702.0,Midfielder,1.15
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Cătălin Vasile Căbuz,23334.0,Goalkeeper,0.3
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Eduard Pap,22731.0,Goalkeeper,0.26
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",János Hegedűs,22731.0,Defender,1.23
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Szilárd Veres,22731.0,Midfielder,0.86
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Vlad Muțiu,55427.0,Goalkeeper,0.0
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Antoni Ivanov,55427.0,Midfielder,2.38
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Lóránd Pászka,22731.0,Defender,1.66
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Tiberiu Căpușă,55427.0,Defender,1.59
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Vahid Selimović,26168.0,Defender,1.94
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Jair Tavares da Silva,55427.0,Midfielder,0.6
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Cristian Daniel Neguţ,55427.0,Forward,1.54
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Raul Ioan Palmes,22731.0,Defender,0.52
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Soufiane Jebari Jebari,22731.0,Midfielder,0.78
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Maks Juraj Čelić,22034.0,Defender,1.27
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Erwin Szilard Bloj,22731.0,Midfielder,0.44
"Hermannstadt - Csikszereda Miercurea Ciuc, 0-2_players_stats.json",Dragoș Albu,55427.0,Midfielder,0.01
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Andrei Dăncuș,11565.0,Defender,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Bogdan Buse,75136.0,Defender,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Adriano George Flavius Manole,75136.0,Forward,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Mihai Toma,11565.0,Midfielder,0.51
"Argeș - FCS Bucureşti, 1-0_players_stats.json",David Popa,11565.0,Forward,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Alexandru Constantin Stoian,11565.0,Forward,0.45
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Christian Nikolas Pirvu Yanis,23334.0,Midfielder,0.68
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Mihai Lixandru,11565.0,Midfielder,2.25
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Mario Tudose,23334.0,Defender,0.73
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Octavian Popescu,11565.0,Midfielder,0.33
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Alexandru Pantea,11565.0,Defender,0.86
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Mihai Udrea,11565.0,Goalkeeper,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Baba Alhassan,11565.0,Midfielder,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Robert Popescu,64938.0,Forward,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Florin Borța,23334.0,Defender,0.65
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Ştefan Târnovanu,11565.0,Goalkeeper,0.36
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Daniel Bîrligea,11565.0,Forward,0.75
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Joyskim Ayrelien Dawa Tchakonte,11565.0,Defender,1.56
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Denis Alibec,61242.0,Forward,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Valentin Crețu,11565.0,Defender,1.09
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Vlad Iulian Chiricheș,11565.0,Defender,2.14
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Takayuki Seto,23334.0,Midfielder,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Cătălin George Straton,23334.0,Goalkeeper,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Risto Radunović,11565.0,Defender,0.84
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Vadim Raţă,23334.0,Midfielder,0.69
"Argeș - FCS Bucureşti, 1-0_players_stats.json",David Lazar,55427.0,Goalkeeper,0.32
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Lukáš Zima,11565.0,Goalkeeper,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Marius Briceag,23334.0,Defender,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Juri Cisotti,11565.0,Midfielder,0.53
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Guilherme Gomes Garutti,23334.0,Defender,1.51
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Kevin Luckassen Brobbey,23334.0,Forward,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Florin Tănase,11565.0,Midfielder,1.05
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Mamadou Thiam,11565.0,Forward,0.44
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Adel Bettaieb,23334.0,Forward,0.66
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Robert Moldoveanu,23334.0,Forward,0.85
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Claudiu Micovschi,23334.0,Forward,0.45
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Rober Sierra,23334.0,Midfielder,1.15
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Costinel Andrei Tofan,23334.0,Defender,1.64
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Darius Olaru,11565.0,Midfielder,1.18
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Xian Emmers,23334.0,Midfielder,0.04
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Ionuţ Laurenţiu Rădescu,23334.0,Midfielder,0.24
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Dennis Politic,55427.0,Midfielder,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Dorinel Oancea,23334.0,Defender,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Esteban Orozco Fernández,11663.0,Defender,0.0
"Argeș - FCS Bucureşti, 1-0_players_stats.json",David Miculescu,11565.0,Forward,0.37
"Argeș - FCS Bucureşti, 1-0_players_stats.json",Jakov Blagaić,23334.0,Midfielder,0.92
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Alexandru Radu,66530.0,Defender,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Alexandru Irimia,11943.0,Midfielder,1.07
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",David Irimia,11943.0,Defender,0.72
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Alexandru Gheorghe,11943.0,Forward,1.22
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Viktor Kun,11611.0,Midfielder,0.93
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Giovani-David Ghimfus,11943.0,Midfielder,0.56
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Adrian Sîrbu,78701.0,Forward,0.21
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Marian Laurențiu Lis,11943.0,Forward,0.13
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Andres Emil Sfait,11611.0,Forward,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Rareș Gal,11611.0,Goalkeeper,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Robert Gabriel Bădescu,11943.0,Defender,0.8
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Moses Abbey,11943.0,Midfielder,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Lorenzo Biliboc,11611.0,Forward,0.46
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Alin Fică,11611.0,Midfielder,1.16
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Ovidiu Perianu,11611.0,Midfielder,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Ilija Masić,11611.0,Defender,0.98
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Andrei Cordea,11611.0,Forward,1.93
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Matei Cristian Ilie,11611.0,Defender,2.13
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Yassine Zakir,11943.0,Forward,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Mário Jorge Malico Paulino,11611.0,Defender,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Dragoş Ionuţ Huiban,11943.0,Forward,0.24
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Islam Slimani,11611.0,Forward,0.18
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Mike Cestor,11943.0,Defender,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Damjan Djoković,11611.0,Midfielder,0.99
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",George Petrişor Gavrilaş,11943.0,Goalkeeper,0.09
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Florin Flavius Purece,11943.0,Midfielder,0.16
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Andrei Sava,11943.0,Defender,0.1
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Cristian Nicolae Nedelcovici,11943.0,Goalkeeper,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Christopher Braun,11611.0,Defender,0.5
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Luka Zahovič,11611.0,Forward,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Ely Ernesto Lopes Fernandes,11943.0,Forward,0.55
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Octavian Vâlceanu,11611.0,Goalkeeper,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Tidiane Keita,11611.0,Midfielder,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Mihai Popa,11611.0,Goalkeeper,0.39
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Damiá Sabater Tous,11943.0,Midfielder,2.17
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Alibek Aliev,11611.0,Forward,0.79
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Aly Abeid,11611.0,Defender,1.91
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Karlo Muhar,11611.0,Midfielder,1.91
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Omar Pašagić,11943.0,Defender,1.2
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Meriton Korenica,11611.0,Forward,1.18
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Sheriff Sinyan,11611.0,Defender,1.46
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Robert Cornel Neacşu,11943.0,Midfielder,0.62
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Bruno José Moreira Barreto Carvalho,11943.0,Midfielder,0.0
"CFR Cluj - Metaloglobus, 4-2_players_stats.json",Stefan Visic,11943.0,Forward,0.56
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Lukas Agoston Pall,26626.0,Forward,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Alin Chintes,60374.0,Defender,0.66
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Tudor Cosa,60374.0,Goalkeeper,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Viktor Kun,11611.0,Midfielder,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Andres Emil Sfait,11611.0,Forward,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Ştefan Daniel Lefter,60374.0,Goalkeeper,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Andrei Cosmin Gheorghiță,60374.0,Midfielder,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Omar El Sawy,60374.0,Forward,0.22
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Lorenzo Biliboc,11611.0,Forward,1.18
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Andrei Coubis,60374.0,Defender,2.42
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Alin Fică,11611.0,Midfielder,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Oucasse N'Dayanthane Mendy,60374.0,Forward,1.09
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Ovidiu Perianu,11611.0,Midfielder,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Marian Huja,11611.0,Defender,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Jovo Lukić,60374.0,Forward,1.5
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Andrei Cordea,11611.0,Forward,0.97
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Matei Cristian Ilie,11611.0,Defender,1.06
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Ciprian Deac,11611.0,Forward,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Mário Jorge Malico Paulino,11611.0,Defender,1.07
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Islam Slimani,11611.0,Forward,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Dan Nistor,60374.0,Midfielder,0.78
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Damjan Djoković,11611.0,Midfielder,1.39
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Christopher Braun,11611.0,Defender,0.57
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Adrian Păun,11611.0,Midfielder,0.31
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Ovidiu Bic,60374.0,Midfielder,1.84
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Luka Zahovič,11611.0,Forward,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Dino Mikanović,60374.0,Defender,1.24
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Octavian Vâlceanu,11611.0,Goalkeeper,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Elio Capradossi,60374.0,Defender,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Edvinas Gertmonas,60374.0,Goalkeeper,0.65
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Iulian Cristea,60374.0,Defender,1.71
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Tidiane Keita,11611.0,Midfielder,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Mihai Popa,11611.0,Goalkeeper,0.17
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Miguel Ângelo Gomes da Silva,60374.0,Defender,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Alessandro Murgia,60374.0,Midfielder,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Alibek Aliev,11611.0,Forward,0.69
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Aly Abeid,11611.0,Defender,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Karlo Muhar,11611.0,Midfielder,1.42
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Meriton Korenica,11611.0,Forward,1.5
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Sheriff Sinyan,11611.0,Defender,0.95
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Andrej Fábry,60374.0,Midfielder,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Jonathan Cissé,60374.0,Defender,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Mouhamadou Drammeh,60374.0,Midfielder,2.42
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Issouf Macalou,60374.0,Forward,1.49
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Virgiliu Postolachi,60374.0,Forward,0.0
"Universitatea Cluj - CFR Cluj, 2-1_players_stats.json",Jug Stanojev,60374.0,Midfielder,0.12
"CFR Cluj - Dinamo Bucureşti, 1-1_players_stats.json",Andreas Matteo N'Giuwu,11564.0,Midfielder,0.0
"CFR Cluj - Dinamo Bucureşti, 1-1_players_stats.json",Toader Mihnea,11564.0,Defender,0.0
"CFR Cluj - Dinamo Bucureşti, 1-1_players_stats.json",Alexandru Vasile Ailiesei Rosca,11564.0,Goalkeeper,0.33
"CFR Cluj - Dinamo Bucureşti, 1-1_players_stats.json",Viktor Kun,11611.0,Midfielder,0.64
"CFR Cluj - Dinamo Bucureşti, 1-1_players_stats.json",Nikita Stoioanov,11564.0,Defender,2.13
